materials;participant;is_test_trial;item;condition;position;rating1;content
E1;41;no;20;b;10;6;"A: Tomasz poszedł w weekend na imprezę, z której wrócił samochodem. 

B: Czy Tomasz nie pił tam jakiegoś drinka?"
E1;41;no;21;c;75;7;"A: Jerzy otworzył kredens, z którego wyjął widelce. 

B: Jerzy nie wyjął żadnych noży z kredensu?"
E1;41;no;22;d;56;6;"A: Marcin stał za kasą w sklepie, gdzie przyjmował reklamacje. 

B: Marcin nie przyjmował tam jakichś zamówień?"
E1;41;no;23;e;2;2;"A: Piotr spędził lato w porcie, którego nazwy zapomniał. 

B: Czy Piotr nie wypożyczył tam żadnej żaglówki?"
E1;41;no;24;f;13;4;"A: Paweł zatrzymał się w aptece, która znajduje się na terenie szpitala. 

B: Czy Paweł nie przyniósł jakichś tabletek?"
E1;41;no;25;g;77;3;"A: Michał położył na stole pudełko z biżuterią, które było drogie. 

B: Michał nie włożył żadnego pierścionka do pudełka?"
E1;41;no;26;h;86;3;"A: Kacper poszedł do wypożyczalni samochodów, która ma duży wybór. 

B: Kacper nie wybrał jakiegoś fiata?"
E1;41;no;27;a;22;5;"A: Łukasz położył na stole piórnik, z którego wyjął czerwony flamaster. 

B: Czy Łukasz nie wyjął żadnej kredki z piórnika?"
E1;41;no;28;b;36;5;"A: Franciszek miał przy sobie torbę sportową, do której spakował rakietę. 

B: Czy Franciszek nie spakował tam jakiejś piłki?"
E1;41;no;29;c;15;7;"A: Jacek zobaczył przez okno padający śnieg, z którego potem zbudował igloo. 

B: Jacek nie ulepił żadnego bałwana?"
E1;41;no;30;d;26;4;"A: Daniel wybrał się na wycieczkę do zoo, gdzie podobały mu się papugi. 

B: Daniel nie podziwiał jakiegoś drapieżnika?"
E1;41;no;31;e;63;5;"A: Dawid cieszył się wakacjami, których nigdy nie zapomni. 

B: Czy Dawid nie pojechał na żaden obóz?"
E1;41;no;32;f;44;4;"A: Jan wziął udział w turnieju szachowym, który odbył się we wtorek. 

B: Czy Jan nie przegrał jakiejś partii?"
E1;42;no;1;b;21;5;"A: Ewa wzięła udział w olimpiadzie lingwistycznej, gdzie zajęła czwarte miejsce. 

B: Czy Ewa nie wygrała jakiejś nagrody?"
E1;42;no;2;c;34;7;"A: Sandra miała wizytę u dentysty, po której wyszła bez bólu. 

B: Dentysta nie wyrwał jej żadnego zęba?"
E1;42;no;3;d;3;4;"A: Małgorzata zapisała się na kurs gotowania, więc pożyczyła mikser od matki. 

B: Małgorzata nie pożyczyła jakiejś patelni od matki?"
E1;42;no;4;e;14;3;"A: Agata poszła dziś rano do piekarni, która znajduje się za rogiem. 

B: Czy Agata nie chciała żadnych ciast?"
E1;42;no;5;f;45;6;"A: Lenka poszła do biblioteki, która jest otwarta 24 godziny na dobę. 

B: Czy Lenka nie wypożyczyła jakiejś powieści?"
E1;42;no;6;g;47;2;"A: Sabina poszła w weekend do teatru, gdzie dostała tanie bilety. 

B: Sabina nie poszła na żadną tragedię?"
E1;42;no;7;h;25;5;"A: Jana ma w ogrodzie grządkę, którą założyła rok temu. 

B: Jana nie zasadziła tam jakichś kwiatów?"
E1;42;no;8;a;77;4;"A: Joanna zamknęła skrzynkę z narzędziami, do której odłożyła młotek. 

B: Czy Joanna nie odłożyła żadnego śrubokrętu do skrzynki?"
E1;42;no;9;b;62;3;"A: Barbara udostępniła nam folder, w którym zapisała dokument tekstowy. 

B: Czy Barbara nie zapisała jakiejś tabeli w tym folderze?"
E1;42;no;10;c;79;6;"A: Marysia wróciła z drogerii, gdzie kupiła żel pod prysznic. 

B: Marysia nie kupiła żadnego szamponu?"
E1;42;no;11;d;27;6;"A: Teresa opowiedziała o wycieczce do Egiptu, gdzie zobaczyła Sfinksa. 

B: Teresa nie widziała jakichś piramid?"
E1;42;no;12;e;87;3;"A: Krystyna miała na uszach słuchawki, które dostała na Boże Narodzenie. 

B: Czy Krystyna nie słuchała żadnego podcastu?"
E1;42;no;13;f;64;5;"A: Dorota wspomniała schronisko, które było pełne porzuconych zwierząt. 

B: Czy Dorota nie przywiozła do domu jakiegoś psa?"
E1;42;no;14;g;41;4;"A: Natalia patrzyła na swój poniedziałkowy rozkład zajęć, który sama ułożyła. 

B: Natalia nie chodzi na żadne wykłady w poniedziałki?"
E1;42;no;15;h;67;2;"A: Paulina jechała autostradą, która była niedawno remontowana. 

B: Paulina nie zatrzymała się na jakimś parkingu?"
E1;42;no;16;a;31;6;"A: Zuzanna zatrzymała się w kiosku, gdzie przejrzała gazetę. 

B: Czy Zuzanna nie przejrzała tam żadnego czasopisma?"
E1;42;no;17;b;75;6;"A: Adam usiadł w cukierni, gdzie zjadł babeczkę z owocami. 

B: Czy Adam nie zjadł jakiegoś tortu?"
E1;42;no;18;c;54;5;"A: Szczepan był na wycieczce, gdzie spał pod gołym niebem. 

B: Szczepan nie wziął ze sobą żadnego namiotu?"
E1;42;no;19;d;12;6;"A: Andrzej jadł kolację we włoskiej restauracji, gdzie zamówił spaghetti. 

B: Andrzej nie zamówił jakiejś pizzy?"
E1;42;no;20;e;73;4;"A: Tomasz poszedł w weekend na imprezę, na którą przyszli i jego przyjaciele. 

B: Czy Tomasz nie pił tam żadnego drinka?"
E1;42;no;21;f;83;1;"A: Jerzy otworzył kredens, który był bardzo brudny. 

B: Czy Jerzy nie wyjął jakichś noży z kredensu?"
E1;42;no;22;g;19;4;"A: Marcin stał za kasą w sklepie, gdzie wysłał go szef. 

B: Marcin nie przyjmował tam żadnych zamówień?"
E1;42;no;23;h;85;4;"A: Piotr spędził lato w porcie, którego nazwy zapomniał. 

B: Piotr nie wypożyczył tam jakiejś żaglówki?"
E1;42;no;24;a;57;5;"A: Paweł zatrzymał się w aptece, z której przyniósł maść. 

B: Czy Paweł nie przyniósł żadnych tabletek?"
E1;42;no;25;b;1;6;"A: Michał położył na stole pudełko z biżuterią, gdzie włożył naszyjnik. 

B: Czy Michał nie włożył jakiegoś pierścionka do pudełka?"
E1;42;no;26;c;7;6;"A: Kacper poszedł do wypożyczalni samochodów, gdzie wybrał Mazdę 3. 

B: Kacper nie wybrał żadnego fiata?"
E1;42;no;27;d;36;6;"A: Łukasz położył na stole piórnik, z którego wyjął czerwony flamaster. 

B: Łukasz nie wyjął jakiejś kredki z piórnika?"
E1;42;no;28;e;49;2;"A: Franciszek miał przy sobie torbę sportową, która miała niebieskie logo. 

B: Czy Franciszek nie spakował tam żadnej piłki?"
E1;42;no;29;f;39;6;"A: Jacek zobaczył przez okno padający śnieg, który szybko pokrył podwórko. 

B: Czy Jacek nie ulepił jakiegoś bałwana?"
E1;42;no;30;g;51;2;"A: Daniel wybrał się na wycieczkę do zoo, gdzie nie był od dłuższego czasu. 

B: Daniel nie podziwiał żadnego drapieżnika?"
E1;42;no;31;h;16;4;"A: Dawid cieszył się wakacjami, których nigdy nie zapomni. 

B: Dawid nie pojechał na jakiś obóz?"
E1;42;no;32;a;23;7;"A: Jan wziął udział w turnieju szachowym, który wygrał.  

B: Czy Jan nie przegrał żadnej partii?"
E1;43;no;1;e;5;6;"A: Ewa wzięła udział w olimpiadzie lingwistycznej, która odbyła się tego lata. 

B: Czy Ewa nie wygrała żadnej nagrody?"
E1;43;no;2;f;85;7;"A: Sandra miała wizytę u dentysty, gdzie chodzi dość często. 

B: Czy dentysta nie wyrwał jej jakiegoś zęba?"
E1;43;no;3;g;1;3;"A: Małgorzata zapisała się na kurs gotowania, który ma dobre opinie. 

B: Małgorzata nie pożyczyła żadnej patelni od matki?"
E1;43;no;4;h;66;2;"A: Agata poszła dziś rano do piekarni, która znajduje się za rogiem. 

B: Agata nie chciała jakichś ciast?"
E1;43;no;5;a;55;2;"A: Lenka poszła do biblioteki, gdzie wypożyczyła zbiór wierszy. 

B: Czy Lenka nie wypożyczyła żadnej powieści?"
E1;43;no;6;b;52;1;"A: Sabina poszła w weekend do teatru, gdzie obejrzała komedię. 

B: Czy Sabina nie poszła na jakąś tragedię?"
E1;43;no;7;c;19;4;"A: Jana ma w ogrodzie grządkę, na której zasadziła warzywa. 

B: Jana nie zasadziła tam żadnych kwiatów?"
E1;43;no;8;d;79;1;"A: Joanna zamknęła skrzynkę z narzędziami, do której odłożyła młotek. 

B: Joanna nie odłożyła jakiegoś śrubokrętu do skrzynki?"
E1;43;no;9;e;41;6;"A: Barbara udostępniła nam folder, który niedawno utworzyła. 

B: Czy Barbara nie zapisała żadnej tabeli w tym folderze?"
E1;43;no;10;f;50;7;"A: Marysia wróciła z drogerii, która jest naprzeciwko poczty. 

B: Czy Marysia nie kupiła jakiegoś szamponu?"
E1;43;no;11;g;7;3;"A: Teresa opowiedziała o wycieczce do Egiptu, gdzie bardzo jej się podobało. 

B: Teresa nie widziała żadnych piramid?"
E1;43;no;12;h;88;6;"A: Krystyna miała na uszach słuchawki, które dostała na Boże Narodzenie. 

B: Krystyna nie słuchała jakiegoś podcastu?"
E1;43;no;13;a;64;1;"A: Dorota wspominała schronisko, z którego przywiozła do domu kota. 

B: Czy Dorota nie przywiozła do domu żadnego psa?"
E1;43;no;14;b;3;2;"A: Natalia patrzyła na swój poniedziałkowy rozkład zajęć, w którym miała jedno seminarium po drugim. 

B: Czy Natalia nie chodzi na jakieś wykłady w poniedziałki?"
E1;43;no;15;c;83;3;"A: Paulina jechała autostradą, gdzie zatrzymała się na pasie awaryjnym. 

B: Paulina nie zatrzymała się na żadnym parkingu?"
E1;43;no;16;d;22;1;"A: Zuzanna zatrzymała się w kiosku, gdzie przejrzała gazetę. 

B: Zuzanna nie przejrzała tam jakiegoś czasopisma?"
E1;43;no;17;e;61;3;"A: Adam usiadł w cukierni, do której chodził od dziecka. 

B: Czy Adam nie zjadł żadnego tortu?"
E1;43;no;18;f;26;5;"A: Szczepan był na wycieczce, którą odbywa każdego lata. 

B: Czy Szczepan nie wziął ze sobą jakiegoś namiotu?"
E1;43;no;19;g;69;3;"A: Andrzej jadł kolację we włoskiej restauracji, gdzie ładnie pachniało. 

B: Andrzej nie zamówił żadnej pizzy?"
E1;43;no;20;h;13;6;"A: Tomasz poszedł w weekend na imprezę, na którą przyszli i jego przyjaciele. 

B: Tomasz nie pił tam jakiegoś drinka?"
E1;43;no;21;a;48;3;"A: Jerzy otworzył kredens, z którego wyjął widelce. 

B: Czy Jerzy nie wyjął żadnych noży z kredensu?"
E1;43;no;22;b;31;1;"A: Marcin stał za kasą w sklepie, gdzie przyjmował reklamacje. 

B: Czy Marcin nie przyjmował tam jakichś zamówień?"
E1;43;no;23;c;58;2;"A: Piotr spędził lato w porcie, gdzie wypożyczył skuter wodny. 

B: Piotr nie wypożyczył tam żadnej żaglówki?"
E1;43;no;24;d;29;2;"A: Paweł zatrzymał się w aptece, z której przyniósł maść. 

B: Paweł nie przyniósł jakichś tabletek?"
E1;43;no;25;e;35;5;"A: Michał położył na stole pudełko z biżuterią, które było drogie. 

B: Czy Michał nie włożył żadnego pierścionka do pudełka?"
E1;43;no;26;f;11;6;"A: Kacper poszedł do wypożyczalni samochodów, która ma duży wybór. 

B: Czy Kacper nie wybrał jakiegoś fiata?"
E1;43;no;27;g;76;2;"A: Łukasz położył na stole piórnik, który prawie zgubił. 

B: Łukasz nie wyjął żadnej kredki z piórnika?"
E1;43;no;28;h;72;6;"A: Franciszek miał przy sobie torbę sportową, która miała niebieskie logo. 

B: Franciszek nie spakował tam jakiejś piłki?"
E1;43;no;29;a;81;2;"A: Jacek zobaczył przez okno padający śnieg, z którego potem zbudował igloo. 

B: Czy Jacek nie ulepił żadnego bałwana?"
E1;43;no;30;b;43;7;"A: Daniel wybrał się na wycieczkę do zoo, gdzie podobały mu się papugi. 

B: Czy Daniel nie podziwiał jakiegoś drapieżnika?"
E1;43;no;31;c;33;3;"A: Dawid cieszył się wakacjami, które spędził z rodzicami w domku letniskowym. 

B: Dawid nie pojechał na żaden obóz?"
E1;43;no;32;d;38;5;"A: Jan wziął udział w turnieju szachowym, który wygrał.  

B: Jan nie przegrał jakiejś partii?"
E1;44;no;1;h;51;3;"A: Ewa wzięła udział w olimpiadzie lingwistycznej, która odbyła się tego lata. 

B: Ewa nie wygrała jakiejś nagrody?"
E1;44;no;2;a;63;2;"A: Sandra miała wizytę u dentysty, po której wyszła bez bólu. 

B: Czy dentysta nie wyrwał jej żadnego zęba?"
E1;44;no;3;b;74;1;"A: Małgorzata zapisała się na kurs gotowania, więc pożyczyła mikser od matki. 

B: Czy Małgorzata nie pożyczyła jakiejś patelni od matki?"
E1;44;no;4;c;53;2;"A: Agata poszła dziś rano do piekarni, gdzie poprosiła o świeże bułki. 

B: Agata nie chciała żadnych ciast?"
E1;44;no;5;d;46;1;"A: Lenka poszła do biblioteki, gdzie wypożyczyła zbiór wierszy. 

B: Lenka nie wypożyczyła jakiejś powieści?"
E1;44;no;6;e;39;4;"A: Sabina poszła w weekend do teatru, gdzie dostała tanie bilety. 

B: Czy Sabina nie poszła na żadną tragedię?"
E1;44;no;7;f;65;4;"A: Jana ma w ogrodzie grządkę, którą założyła rok temu. 

B: Czy Jana nie zasadziła tam jakichś kwiatów?"
E1;44;no;8;g;34;4;"A: Joanna zamknęła skrzynkę z narzędziami, którą trzymała na poddaszu. 

B: Joanna nie odłożyła żadnego śrubokrętu do skrzynki?"
E1;44;no;9;h;59;4;"A: Barbara udostępniła nam folder, który niedawno utworzyła. 

B: Barbara nie zapisała jakiejś tabeli w tym folderze?"
E1;44;no;10;a;27;5;"A: Marysia wróciła z drogerii, gdzie kupiła żel pod prysznic. 

B: Czy Marysia nie kupiła żadnego szamponu?"
E1;44;no;11;b;78;3;"A: Teresa opowiedziała o wycieczce do Egiptu, gdzie zobaczyła Sfinksa. 

B: Czy Teresa nie widziała jakichś piramid?"
E1;44;no;12;c;44;1;"A: Krystyna miała na uszach słuchawki, przez które słuchała muzyki klasycznej. 

B: Krystyna nie słuchała żadnego podcastu?"
E1;44;no;13;d;31;1;"A: Dorota wspominała schronisko, z którego przywiozła do domu kota. 

B: Dorota nie przywiozła do domu jakiegoś psa?"
E1;44;no;14;e;25;2;"A: Natalia patrzyła na swój poniedziałkowy rozkład zajęć, który sama ułożyła. 

B: Czy Natalia nie chodzi na żadne wykłady w poniedziałki?"
E1;44;no;15;f;29;2;"A: Paulina jechała autostradą, która była niedawno remontowana. 

B: Czy Paulina nie zatrzymała się na jakimś parkingu?"
E1;44;no;16;g;48;3;"A: Zuzanna zatrzymała się w kiosku, który znajduje się w pobliżu przystanku tramwajowego. 

B: Zuzanna nie przejrzała tam żadnego czasopisma?"
E1;44;no;17;h;6;5;"A: Adam usiadł w cukierni, do której chodził od dziecka. 

B: Adam nie zjadł jakiegoś tortu?"
E1;44;no;18;a;2;5;"A: Szczepan był na wycieczce, gdzie spał pod gołym niebem. 

B: Czy Szczepan nie wziął ze sobą żadnego namiotu?"
E1;44;no;19;b;42;2;"A: Andrzej jadł kolację we włoskiej restauracji, gdzie zamówił spaghetti. 

B: Czy Andrzej nie zamówił jakiejś pizzy?"
E1;44;no;20;c;82;4;"A: Tomasz poszedł w weekend na imprezę, z której wrócił samochodem. 

B: Tomasz nie pił tam żadnego drinka?"
E1;44;no;21;d;4;2;"A: Jerzy otworzył kredens, z którego wyjął widelce. 

B: Jerzy nie wyjął jakichś noży z kredensu?"
E1;44;no;22;e;72;1;"A: Marcin stał za kasą w sklepie, gdzie wysłał go szef. 

B: Czy Marcin nie przyjmował tam żadnych zamówień?"
E1;44;no;23;f;57;3;"A: Piotr spędził lato w porcie, którego nazwy zapomniał. 

B: Czy Piotr nie wypożyczył tam jakiejś żaglówki?"
E1;44;no;24;g;80;1;"A: Paweł zatrzymał się w aptece, która znajduje się na terenie szpitala. 

B: Paweł nie przyniósł żadnych tabletek?"
E1;44;no;25;h;86;2;"A: Michał położył na stole pudełko z biżuterią, które było drogie. 

B: Michał nie włożył jakiegoś pierścionka do pudełka?"
E1;44;no;26;a;76;1;"A: Kacper poszedł do wypożyczalni samochodów, gdzie wybrał Mazdę 3. 

B: Czy Kacper nie wybrał żadnego fiata?"
E1;44;no;27;b;15;2;"A: Łukasz położył na stole piórnik, z którego wyjął czerwony flamaster. 

B: Czy Łukasz nie wyjął jakiejś kredki z piórnika?"
E1;44;no;28;c;67;2;"A: Franciszek miał przy sobie torbę sportową, do której spakował rakietę. 

B: Franciszek nie spakował tam żadnej piłki?"
E1;44;no;29;d;9;5;"A: Jacek zobaczył przez okno padający śnieg, z którego potem zbudował igloo. 

B: Jacek nie ulepił jakiegoś bałwana?"
E1;44;no;30;e;21;2;"A: Daniel wybrał się na wycieczkę do zoo, gdzie nie był od dłuższego czasu. 

B: Czy Daniel nie podziwiał żadnego drapieżnika?"
E1;44;no;31;f;61;3;"A: Dawid cieszył się wakacjami, których nigdy nie zapomni. 

B: Czy Dawid nie pojechał na jakiś obóz?"
E1;44;no;32;g;23;5;"A: Jan wziął udział w turnieju szachowym, który odbył się we wtorek. 

B: Jan nie przegrał żadnej partii?"
E1;45;no;1;c;88;7;"A: Ewa wzięła udział w olimpiadzie lingwistycznej, gdzie zajęła czwarte miejsce. 

B: Ewa nie wygrała żadnej nagrody?"
E1;45;no;2;d;4;6;"A: Sandra miała wizytę u dentysty, po której wyszła bez bólu. 

B: Dentysta nie wyrwał jej jakiegoś zęba?"
E1;45;no;3;e;74;6;"A: Małgorzata zapisała się na kurs gotowania, który ma dobre opinie. 

B: Czy Małgorzata nie pożyczyła żadnej patelni od matki?"
E1;45;no;4;f;62;6;"A: Agata poszła dziś rano do piekarni, która znajduje się za rogiem. 

B: Czy Agata nie chciała jakichś ciast?"
E1;45;no;5;g;69;7;"A: Lenka poszła do biblioteki, która jest otwarta 24 godziny na dobę. 

B: Lenka nie wypożyczyła żadnej powieści?"
E1;45;no;6;h;47;7;"A: Sabina poszła w weekend do teatru, gdzie dostała tanie bilety. 

B: Sabina nie poszła na jakąś tragedię?"
E1;45;no;7;a;42;7;"A: Jana ma w ogrodzie grządkę, na której zasadziła warzywa. 

B: Czy Jana nie zasadziła tam żadnych kwiatów?"
E1;45;no;8;b;24;6;"A: Joanna zamknęła skrzynkę z narzędziami, do której odłożyła młotek. 

B: Czy Joanna nie odłożyła jakiegoś śrubokrętu do skrzynki?"
E1;45;no;9;c;7;6;"A: Barbara udostępniła nam folder, w którym zapisała dokument tekstowy. 

B: Barbara nie zapisała żadnej tabeli w tym folderze?"
E1;45;no;10;d;51;7;"A: Marysia wróciła z drogerii, gdzie kupiła żel pod prysznic. 

B: Marysia nie kupiła jakiegoś szamponu?"
E1;45;no;11;e;20;5;"A: Teresa opowiedziała o wycieczce do Egiptu, gdzie bardzo jej się podobało. 

B: Czy Teresa nie widziała żadnych piramid?"
E1;45;no;12;f;79;7;"A: Krystyna miała na uszach słuchawki, które dostała na Boże Narodzenie. 

B: Czy Krystyna nie słuchała jakiegoś podcastu?"
E1;45;no;13;g;30;7;"A: Dorota wspomniała schronisko, które było pełne porzuconych zwierząt. 

B: Dorota nie przywiozła do domu żadnego psa?"
E1;45;no;14;h;13;6;"A: Natalia patrzyła na swój poniedziałkowy rozkład zajęć, który sama ułożyła. 

B: Natalia nie chodzi na jakieś wykłady w poniedziałki?"
E1;45;no;15;a;56;7;"A: Paulina jechała autostradą, gdzie zatrzymała się na pasie awaryjnym. 

B: Czy Paulina nie zatrzymała się na żadnym parkingu?"
E1;45;no;16;b;86;7;"A: Zuzanna zatrzymała się w kiosku, gdzie przejrzała gazetę. 

B: Czy Zuzanna nie przejrzała tam jakiegoś czasopisma?"
E1;45;no;17;c;15;6;"A: Adam usiadł w cukierni, gdzie zjadł babeczkę z owocami. 

B: Adam nie zjadł żadnego tortu?"
E1;45;no;18;d;76;7;"A: Szczepan był na wycieczce, gdzie spał pod gołym niebem. 

B: Szczepan nie wziął ze sobą jakiegoś namiotu?"
E1;45;no;19;e;34;7;"A: Andrzej jadł kolację we włoskiej restauracji, gdzie ładnie pachniało. 

B: Czy Andrzej nie zamówił żadnej pizzy?"
E1;45;no;20;f;66;7;"A: Tomasz poszedł w weekend na imprezę, na którą przyszli i jego przyjaciele. 

B: Czy Tomasz nie pił tam jakiegoś drinka?"
E1;45;no;21;g;11;6;"A: Jerzy otworzył kredens, który był bardzo brudny. 

B: Jerzy nie wyjął żadnych noży z kredensu?"
E1;45;no;22;h;28;6;"A: Marcin stał za kasą w sklepie, gdzie wysłał go szef. 

B: Marcin nie przyjmował tam jakichś zamówień?"
E1;45;no;23;a;60;7;"A: Piotr spędził lato w porcie, gdzie wypożyczył skuter wodny. 

B: Czy Piotr nie wypożyczył tam żadnej żaglówki?"
E1;45;no;24;b;1;6;"A: Paweł zatrzymał się w aptece, z której przyniósł maść. 

B: Czy Paweł nie przyniósł jakichś tabletek?"
E1;45;no;25;c;49;7;"A: Michał położył na stole pudełko z biżuterią, gdzie włożył naszyjnik. 

B: Michał nie włożył żadnego pierścionka do pudełka?"
E1;45;no;26;d;32;7;"A: Kacper poszedł do wypożyczalni samochodów, gdzie wybrał Mazdę 3. 

B: Kacper nie wybrał jakiegoś fiata?"
E1;45;no;27;e;40;6;"A: Łukasz położył na stole piórnik, który prawie zgubił. 

B: Czy Łukasz nie wyjął żadnej kredki z piórnika?"
E1;45;no;28;f;84;6;"A: Franciszek miał przy sobie torbę sportową, która miała niebieskie logo. 

B: Czy Franciszek nie spakował tam jakiejś piłki?"
E1;45;no;29;g;38;7;"A: Jacek zobaczył przez okno padający śnieg, który szybko pokrył podwórko. 

B: Jacek nie ulepił żadnego bałwana?"
E1;45;no;30;h;82;6;"A: Daniel wybrał się na wycieczkę do zoo, gdzie nie był od dłuższego czasu. 

B: Daniel nie podziwiał jakiegoś drapieżnika?"
E1;45;no;31;a;64;7;"A: Dawid cieszył się wakacjami, które spędził z rodzicami w domku letniskowym. 

B: Czy Dawid nie pojechał na żaden obóz?"
E1;45;no;32;b;58;7;"A: Jan wziął udział w turnieju szachowym, który wygrał.  

B: Czy Jan nie przegrał jakiejś partii?"
E1;46;no;1;f;28;7;"A: Ewa wzięła udział w olimpiadzie lingwistycznej, która odbyła się tego lata. 

B: Czy Ewa nie wygrała jakiejś nagrody?"
E1;46;no;2;g;15;6;"A: Sandra miała wizytę u dentysty, gdzie chodzi dość często. 

B: Dentysta nie wyrwał jej żadnego zęba?"
E1;46;no;3;h;41;3;"A: Małgorzata zapisała się na kurs gotowania, który ma dobre opinie. 

B: Małgorzata nie pożyczyła jakiejś patelni od matki?"
E1;46;no;4;a;52;6;"A: Agata poszła dziś rano do piekarni, gdzie poprosiła o świeże bułki. 

B: Czy Agata nie chciała żadnych ciast?"
E1;46;no;5;b;43;5;"A: Lenka poszła do biblioteki, gdzie wypożyczyła zbiór wierszy. 

B: Czy Lenka nie wypożyczyła jakiejś powieści?"
E1;46;no;6;c;84;3;"A: Sabina poszła w weekend do teatru, gdzie obejrzała komedię. 

B: Sabina nie poszła na żadną tragedię?"
E1;46;no;7;d;1;5;"A: Jana ma w ogrodzie grządkę, na której zasadziła warzywa. 

B: Jana nie zasadziła tam jakichś kwiatów?"
E1;46;no;8;e;57;5;"A: Joanna zamknęła skrzynkę z narzędziami, którą trzymała na poddaszu. 

B: Czy Joanna nie odłożyła żadnego śrubokrętu do skrzynki?"
E1;46;no;9;f;3;5;"A: Barbara udostępniła nam folder, który niedawno utworzyła. 

B: Czy Barbara nie zapisała jakiejś tabeli w tym folderze?"
E1;46;no;10;g;20;6;"A: Marysia wróciła z drogerii, która jest naprzeciwko poczty. 

B: Marysia nie kupiła żadnego szamponu?"
E1;46;no;11;h;63;6;"A: Teresa opowiedziała o wycieczce do Egiptu, gdzie bardzo jej się podobało. 

B: Teresa nie widziała jakichś piramid?"
E1;46;no;12;a;65;5;"A: Krystyna miała na uszach słuchawki, przez które słuchała muzyki klasycznej. 

B: Czy Krystyna nie słuchała żadnego podcastu?"
E1;46;no;13;b;67;1;"A: Dorota wspominała schronisko, z którego przywiozła do domu kota. 

B: Czy Dorota nie przywiozła do domu jakiegoś psa?"
E1;46;no;14;c;46;4;"A: Natalia patrzyła na swój poniedziałkowy rozkład zajęć, w którym miała jedno seminarium po drugim. 

B: Natalia nie chodzi na żadne wykłady w poniedziałki?"
E1;46;no;15;d;69;4;"A: Paulina jechała autostradą, gdzie zatrzymała się na pasie awaryjnym. 

B: Paulina nie zatrzymała się na jakimś parkingu?"
E1;46;no;16;e;87;6;"A: Zuzanna zatrzymała się w kiosku, który znajduje się w pobliżu przystanku tramwajowego. 

B: Czy Zuzanna nie przejrzała tam żadnego czasopisma?"
E1;46;no;17;f;59;6;"A: Adam usiadł w cukierni, do której chodził od dziecka. 

B: Czy Adam nie zjadł jakiegoś tortu?"
E1;46;no;18;g;82;4;"A: Szczepan był na wycieczce, którą odbywa każdego lata. 

B: Szczepan nie wziął ze sobą żadnego namiotu?"
E1;46;no;19;h;32;6;"A: Andrzej jadł kolację we włoskiej restauracji, gdzie ładnie pachniało. 

B: Andrzej nie zamówił jakiejś pizzy?"
E1;46;no;20;a;7;7;"A: Tomasz poszedł w weekend na imprezę, z której wrócił samochodem. 

B: Czy Tomasz nie pił tam żadnego drinka?"
E1;46;no;21;b;25;5;"A: Jerzy otworzył kredens, z którego wyjął widelce. 

B: Czy Jerzy nie wyjął jakichś noży z kredensu?"
E1;46;no;22;c;5;6;"A: Marcin stał za kasą w sklepie, gdzie przyjmował reklamacje. 

B: Marcin nie przyjmował tam żadnych zamówień?"
E1;46;no;23;d;48;5;"A: Piotr spędził lato w porcie, gdzie wypożyczył skuter wodny. 

B: Piotr nie wypożyczył tam jakiejś żaglówki?"
E1;46;no;24;e;38;5;"A: Paweł zatrzymał się w aptece, która znajduje się na terenie szpitala. 

B: Czy Paweł nie przyniósł żadnych tabletek?"
E1;46;no;25;f;72;6;"A: Michał położył na stole pudełko z biżuterią, które było drogie. 

B: Czy Michał nie włożył jakiegoś pierścionka do pudełka?"
E1;46;no;26;g;35;6;"A: Kacper poszedł do wypożyczalni samochodów, która ma duży wybór. 

B: Kacper nie wybrał żadnego fiata?"
E1;46;no;27;h;76;3;"A: Łukasz położył na stole piórnik, który prawie zgubił. 

B: Łukasz nie wyjął jakiejś kredki z piórnika?"
E1;46;no;28;a;17;6;"A: Franciszek miał przy sobie torbę sportową, do której spakował rakietę. 

B: Czy Franciszek nie spakował tam żadnej piłki?"
E1;46;no;29;b;61;5;"A: Jacek zobaczył przez okno padający śnieg, z którego potem zbudował igloo. 

B: Czy Jacek nie ulepił jakiegoś bałwana?"
E1;46;no;30;c;23;6;"A: Daniel wybrał się na wycieczkę do zoo, gdzie podobały mu się papugi. 

B: Daniel nie podziwiał żadnego drapieżnika?"
E1;46;no;31;d;11;4;"A: Dawid cieszył się wakacjami, które spędził z rodzicami w domku letniskowym. 

B: Dawid nie pojechał na jakiś obóz?"
E1;46;no;32;e;50;6;"A: Jan wziął udział w turnieju szachowym, który odbył się we wtorek. 

B: Czy Jan nie przegrał żadnej partii?"
E1;47;no;1;b;56;6;"A: Ewa wzięła udział w olimpiadzie lingwistycznej, gdzie zajęła czwarte miejsce. 

B: Czy Ewa nie wygrała jakiejś nagrody?"
E1;47;no;2;c;72;7;"A: Sandra miała wizytę u dentysty, po której wyszła bez bólu. 

B: Dentysta nie wyrwał jej żadnego zęba?"
E1;47;no;3;d;74;6;"A: Małgorzata zapisała się na kurs gotowania, więc pożyczyła mikser od matki. 

B: Małgorzata nie pożyczyła jakiejś patelni od matki?"
E1;47;no;4;e;45;3;"A: Agata poszła dziś rano do piekarni, która znajduje się za rogiem. 

B: Czy Agata nie chciała żadnych ciast?"
E1;47;no;5;f;60;6;"A: Lenka poszła do biblioteki, która jest otwarta 24 godziny na dobę. 

B: Czy Lenka nie wypożyczyła jakiejś powieści?"
