materials;participant;is_test_trial;item;condition;position;rating1;content
qb_E1_main;11;no;21;b;7;1;"A: Jirka otevřel příborník, ve kterém měl velký nepořádek.

B: Nevyndal Jirka z příborníku žádné nože?"
qb_E1_main;11;no;22;c;66;3;"A: Martin stál v obchodě za pokladnou, kde se staral o reklamace.

B: Nepřijímal tam Martin nějakou objednávku? "
qb_E1_main;11;no;23;d;68;5;"A: Petr strávil léto v přístavu, jehož jméno zapomněl.  

B: Nepůjčil si Petr nějakou plachetnici? "
qb_E1_main;11;no;24;e;74;3;"A: Pavel se zastavil v lékárně, odkud si přinesl mastičku.

B: Pavel si nepřinesl žádné pilulky?"
qb_E1_main;11;no;25;f;79;5;"A: Michal pokládal na stůl šperkovnici, která byla drahá.

B: Michal nedal do šperkovnice žádný prsten?"
qb_E1_main;11;no;26;g;72;1;"A: Karel šel do půjčovny aut, kde si vybral Mazdu 3.

B: Karel si nevybral nějakou škodovku?"
qb_E1_main;11;no;27;h;30;3;"A: Lukáš položil na stůl penál, který málem ztratil.

B: Lukáš z něj nevytáhnul nějakou pastelku?"
qb_E1_main;11;no;28;a;24;4;"A: Franta si nesl sportovní tašku, kam si zabalil raketu.

B: Nezabalil si tam Franta žádný míč?"
qb_E1_main;11;no;29;b;70;4;"A: Ivan viděl venku padat sníh, který rychle pokryl dvorek.

B: Nepostavil si Ivan žádného sněhuláka?"
qb_E1_main;11;no;30;c;22;6;"A: Dan si udělal výlet do zoo, kde se mu líbili papoušci.

B: Neobdivoval tam Dan nějakou šelmu?"
qb_E1_main;11;no;31;d;61;6;"A: David si užil letní prázdniny, na které nikdy nezapomene.

B: Nebyl David na nějakém táboře?"
qb_E1_main;11;no;32;e;54;6;"A: Honza byl na lekci hraní šachů, při které přišel o své střelce.

B: Honza nepřišel o žádného pěšce?"
qb_E1_main;12;no;1;g;82;5;"A: Eva se zúčastnila lingvistické olympiády, kde skončila jako čtvrtá.

B: Eva nevyhrála nějakou cenu?"
qb_E1_main;12;no;2;h;5;2;"A: Sandra byla na vyšetření v zubní ordinaci, kam chodí docela často.

B: Zubařka jí nevytrhla nějaký zub?"
qb_E1_main;12;no;3;a;73;1;"A: Markéta se zapsala na kurz vaření, kvůli kterému si od maminky půjčila papiňák.

B: Nepůjčila si Markéta od maminky žádnou pánvičku?"
qb_E1_main;12;no;4;b;59;1;"A: Adéla ráno vycházela z pekárny, která je za rohem.

B: Nechtěla Adéla žádné koláče?"
qb_E1_main;12;no;5;c;80;7;"A: Lenka zašla do knihovny, kde si půjčila básnickou sbírku. 

B: Nepůjčila si Lenka nějaký román?"
qb_E1_main;12;no;6;d;61;6;"A: Sabina šla o víkendu do divadla, kam sehnala levné lístky.

B: Nebyla Sabina na nějaké tragédii?"
qb_E1_main;12;no;7;e;18;5;"A: Jana má na zahradě záhon, kam zasadila zeleninu.

B: Jana tam nezasadila žádné květiny?"
qb_E1_main;12;no;8;f;23;4;"A: Johana zavřela kufřík s nářadím, který měla na půdě. 

B: Johana do kufříku nevrátila žádný šroubovák?"
qb_E1_main;12;no;9;g;40;5;"A: Barbora s námi nasdílela složku, do které uložila textový dokument.

B: Barbora do složky neuložila nějakou tabulku?"
qb_E1_main;12;no;10;h;69;1;"A: Martina se vrátila z drogerie, která je naproti poště.

B: Martina si nekoupila nějaký šampon?"
qb_E1_main;12;no;11;a;51;7;"A: Tereza vyprávěla o poznávacím zájezdu do Egypta, kde se byla podívat na sfingu.  

B: Neviděla Tereza žádnou pyramidu? "
qb_E1_main;12;no;12;b;65;4;"A: Klára měla na uších sluchátka, která dostala o Vánocích.

B: Neposlouchala Klára žádný podcast?"
qb_E1_main;12;no;13;c;29;6;"A: Denisa vzpomínala na útulek, ze kterého si domů přivedla kočku.

B: Nepřivedla si Denisa domů nějakého psa?"
qb_E1_main;12;no;14;d;45;7;"A: Natálie se dívala na svůj pondělní rozvrh, který si sama sestavila. 

B: Nechodí Natálie v pondělí na nějakou přednášku?"
qb_E1_main;12;no;15;e;1;4;"A: Pavlína jela po dálnici, kde zastavila v odstavném pruhu.

B: Pavlína nezastavila na žádném odpočívadle?"
qb_E1_main;12;no;16;f;13;2;"A: Zuzana se zdržela v trafice, která je poblíž tramvajové zastávky.

B: Zuzana si tam neprohlížela žádný časopis?"
qb_E1_main;12;no;17;g;26;1;"A: Adam se posadil v cukrárně, kde snědl ovocný košíček.

B: Adam si nedal nějaký dortík?"
qb_E1_main;12;no;18;h;53;3;"A: Štěpán byl na čundru, na který jezdí každé léto.

B: Štěpán si s sebou nevzal nějaký stan?"
qb_E1_main;12;no;19;a;38;4;"A: Ondra večeřel v italské restauraci, kde si objednal špagety.  

B: Neobjednal si Ondra žádnou pizzu?"
qb_E1_main;12;no;20;b;49;1;"A: Tomáš byl o víkendu na párty, na kterou dorazili i jeho kamarádi.

B: Nedal si tam Tomáš žádný drink?"
qb_E1_main;12;no;21;c;35;6;"A: Jirka otevřel příborník, ze kterého vyndal vidličky. 

B: Nevyndal Jirka z příborníku nějaké nože?"
qb_E1_main;12;no;22;d;71;4;"A: Martin stál v obchodě za pokladnou, kam ho poslal jeho šéf. 

B: Nepřijímal tam Martin nějakou objednávku? "
qb_E1_main;12;no;23;e;57;5;"A: Petr strávil léto v přístavu, kde si půjčil vodní skůtr.

B: Petr si nepůjčil žádnou plachetnici?"
qb_E1_main;12;no;24;f;76;2;"A: Pavel se zastavil v lékárně, která je v areálu nemocnice.

B: Pavel si nepřinesl žádné pilulky?"
qb_E1_main;12;no;25;g;32;5;"A: Michal pokládal na stůl šperkovnici, do které uložil náhrdelník.

B: Michal nedal do šperkovnice nějaký prsten?"
qb_E1_main;12;no;26;h;21;2;"A: Karel šel do půjčovny aut, která má velký výběr. 

B: Karel si nevybral nějakou škodovku?"
qb_E1_main;12;no;27;a;63;1;"A: Lukáš položil na stůl penál, ze kterého vyndal červenou fixu.

B: Nevytáhnul z něj Lukáš žádnou pastelku? "
qb_E1_main;12;no;28;b;16;2;"A: Franta si nesl sportovní tašku, která měla modré logo.

B: Nezabalil si tam Franta žádný míč?"
qb_E1_main;12;no;29;c;43;7;"A: Ivan viděl venku padat sníh, ze kterého si postavil iglú.

B: Nepostavil si Ivan nějakého sněhuláka?"
qb_E1_main;12;no;30;d;3;5;"A: Dan si udělal výlet do zoo, kde už dlouho nebyl.

B: Neobdivoval tam Dan nějakou šelmu?"
qb_E1_main;12;no;31;e;11;7;"A: David si užil letní prázdniny, které strávil s rodiči na chatě.

B: David nebyl na žádném táboře?"
qb_E1_main;12;no;32;f;67;3;"A: Honza byl na lekci hraní šachů, která se konala v úterý.

B: Honza nepřišel o žádného pěšce?"
qb_E1_main;13;no;1;h;17;2;"A: Eva se zúčastnila lingvistické olympiády, která se konala tohle léto.

B: Eva nevyhrála nějakou cenu?"
qb_E1_main;13;no;2;a;77;4;"A: Sandra byla na vyšetření v zubní ordinaci, odkud odešla bez bolesti.

B: Nevytrhla jí zubařka žádný zub?"
qb_E1_main;13;no;3;b;56;4;"A: Markéta se zapsala na kurz vaření, který měl dobré hodnocení.

B: Nepůjčila si Markéta od maminky žádnou pánvičku?"
qb_E1_main;13;no;4;c;50;5;"A: Adéla ráno vycházela z pekárny, kde poprosila o čerstvé rohlíky.

B: Nechtěla Adéla nějaké koláče?"
qb_E1_main;13;no;5;d;62;6;"A: Lenka zašla do knihovny, která má otevřeno nonstop.

B: Nepůjčila si Lenka nějaký román?"
qb_E1_main;13;no;6;e;6;3;"A: Sabina šla o víkendu do divadla, kde zhlédla komedii.

B: Sabina nebyla na žádné tragédii?"
qb_E1_main;13;no;7;f;70;5;"A: Jana má na zahradě záhon, který vybudovala před rokem.

B: Jana tam nezasadila žádné květiny?"
qb_E1_main;13;no;8;g;41;3;"A: Johana zavřela kufřík s nářadím, do kterého vrátila kladivo.

B: Johana do kufříku nevrátila nějaký šroubovák?"
qb_E1_main;13;no;9;h;60;5;"A: Barbora s námi nasdílela složku, kterou vytvořila nedávno.

B: Barbora do složky neuložila nějakou tabulku?"
qb_E1_main;13;no;10;a;52;3;"A: Martina se vrátila z drogerie, kde si pořídila sprchový gel. 

B: Nekoupila si Martina žádný šampon?"
qb_E1_main;13;no;11;b;12;3;"A: Tereza vyprávěla o poznávacím zájezdu do Egypta, kde se jí moc líbilo.  

B: Neviděla Tereza žádnou pyramidu? "
qb_E1_main;13;no;12;c;79;4;"A: Klára měla na uších sluchátka, ze kterých poslouchala písničky.

B: Neposlouchala Klára nějaký podcast?"
qb_E1_main;13;no;13;d;68;5;"A: Denisa vzpomínala na útulek, který byl plný opuštěných zvířat.

B: Nepřivedla si Denisa domů nějakého psa?"
qb_E1_main;13;no;14;e;35;3;"A: Natálie se dívala na svůj pondělní rozvrh, kde měla jeden seminář za druhým.

B: Natálie nechodí v pondělí na žádnou přednášku? "
qb_E1_main;13;no;15;f;30;3;"A: Pavlína jela po dálnici, kterou nedávno opravili.

B: Pavlína nezastavila na žádném odpočívadle?"
qb_E1_main;13;no;16;g;72;4;"A: Zuzana se zdržela v trafice, ve které si prohlížela noviny.

B: Zuzana si tam neprohlížela nějaký časopis?"
qb_E1_main;13;no;17;h;10;3;"A: Adam se posadil v cukrárně, kam chodil už od dětství.

B: Adam si nedal nějaký dortík?"
qb_E1_main;13;no;18;a;47;4;"A: Štěpán byl na čundru, kde spal pod širákem.

B: Nevzal si Štěpán s sebou žádný stan?"
qb_E1_main;13;no;19;b;8;2;"A: Ondra večeřel v italské restauraci, ve které to krásně vonělo. 

B: Neobjednal si Ondra žádnou pizzu?"
qb_E1_main;13;no;20;c;4;2;"A: Tomáš byl o víkendu na párty, ze které se vrátil střízlivý.

B: Nedal si tam Tomáš nějaký drink?"
qb_E1_main;13;no;21;d;45;5;"A: Jirka otevřel příborník, ve kterém měl velký nepořádek.

B: Nevyndal Jirka z příborníku nějaké nože?"
qb_E1_main;13;no;22;e;58;4;"A: Martin stál v obchodě za pokladnou, kde se staral o reklamace.

B: Martin tam nepřijímal žádnou objednávku?"
qb_E1_main;13;no;23;f;66;4;"A: Petr strávil léto v přístavu, jehož jméno zapomněl.  

B: Petr si nepůjčil žádnou plachetnici?"
qb_E1_main;13;no;24;g;37;4;"A: Pavel se zastavil v lékárně, odkud si přinesl mastičku.

B: Pavel si nepřinesl nějaké pilulky?"
qb_E1_main;13;no;25;h;28;4;"A: Michal pokládal na stůl šperkovnici, která byla drahá.

B: Michal nedal do šperkovnice nějaký prsten?"
qb_E1_main;13;no;26;a;81;5;"A: Karel šel do půjčovny aut, kde si vybral Mazdu 3.

B: Nevybral si Karel žádnou škodovku?"
qb_E1_main;13;no;27;b;23;3;"A: Lukáš položil na stůl penál, který málem ztratil.

B: Nevytáhnul z něj Lukáš žádnou pastelku? "
qb_E1_main;13;no;28;c;39;5;"A: Franta si nesl sportovní tašku, kam si zabalil raketu.

B: Nezabalil si tam Franta nějaký míč?"
qb_E1_main;13;no;29;d;1;2;"A: Ivan viděl venku padat sníh, který rychle pokryl dvorek.

B: Nepostavil si Ivan nějakého sněhuláka?"
qb_E1_main;13;no;30;e;25;2;"A: Dan si udělal výlet do zoo, kde se mu líbili papoušci.

B: Dan tam neobdivoval žádnou šelmu?"
qb_E1_main;13;no;31;f;19;3;"A: David si užil letní prázdniny, na které nikdy nezapomene.

B: David nebyl na žádném táboře?"
qb_E1_main;13;no;32;g;15;3;"A: Honza byl na lekci hraní šachů, při které přišel o své střelce.

B: Honza nepřišel o nějakého pěšce?"
qb_E1_main;14;no;1;a;74;6;"A: Eva se zúčastnila lingvistické olympiády, kde skončila jako čtvrtá.

B: Nevyhrála Eva žádnou cenu?"
qb_E1_main;14;no;2;b;35;7;"A: Sandra byla na vyšetření v zubní ordinaci, kam chodí docela často.

B: Nevytrhla jí zubařka žádný zub?"
qb_E1_main;14;no;3;c;27;5;"A: Markéta se zapsala na kurz vaření, kvůli kterému si od maminky půjčila papiňák.

B: Nepůjčila si Markéta od maminky nějakou pánvičku?"
qb_E1_main;14;no;4;d;3;2;"A: Adéla ráno vycházela z pekárny, která je za rohem.

B: Nechtěla Adéla nějaké koláče?"
qb_E1_main;14;no;5;e;42;5;"A: Lenka zašla do knihovny, kde si půjčila básnickou sbírku. 

B: Lenka si nepůjčila žádný román?"
qb_E1_main;14;no;6;f;32;2;"A: Sabina šla o víkendu do divadla, kam sehnala levné lístky.

B: Sabina nebyla na žádné tragédii?"
qb_E1_main;14;no;7;g;1;2;"A: Jana má na zahradě záhon, kam zasadila zeleninu.

B: Jana tam nezasadila nějaké květiny?"
qb_E1_main;14;no;8;h;68;3;"A: Johana zavřela kufřík s nářadím, který měla na půdě. 

B: Johana do kufříku nevrátila nějaký šroubovák?"
qb_E1_main;14;no;9;a;82;5;"A: Barbora s námi nasdílela složku, do které uložila textový dokument.

B: Neuložila Barbora do složky žádnou tabulku?"
qb_E1_main;14;no;10;b;39;3;"A: Martina se vrátila z drogerie, která je naproti poště.

B: Nekoupila si Martina žádný šampon?"
qb_E1_main;14;no;11;c;19;5;"A: Tereza vyprávěla o poznávacím zájezdu do Egypta, kde se byla podívat na sfingu.  

B: Neviděla Tereza nějakou pyramidu? "
qb_E1_main;14;no;12;d;80;6;"A: Klára měla na uších sluchátka, která dostala o Vánocích.

B: Neposlouchala Klára nějaký podcast?"
qb_E1_main;14;no;13;e;12;6;"A: Denisa vzpomínala na útulek, ze kterého si domů přivedla kočku.

B: Denisa si domů nepřivedla žádného psa?"
qb_E1_main;14;no;14;f;5;1;"A: Natálie se dívala na svůj pondělní rozvrh, který si sama sestavila. 

B: Natálie nechodí v pondělí na žádnou přednášku? "
qb_E1_main;14;no;15;g;9;5;"A: Pavlína jela po dálnici, kde zastavila v odstavném pruhu.

B: Pavlína nezastavila na nějakém odpočívadle?"
qb_E1_main;14;no;16;h;7;2;"A: Zuzana se zdržela v trafice, která je poblíž tramvajové zastávky.

B: Zuzana si tam neprohlížela nějaký časopis?"
qb_E1_main;14;no;17;a;15;6;"A: Adam se posadil v cukrárně, kde snědl ovocný košíček.

B: Nedal si Adam žádný dortík? "
qb_E1_main;14;no;18;b;66;4;"A: Štěpán byl na čundru, na který jezdí každé léto.

B: Nevzal si Štěpán s sebou žádný stan?"
qb_E1_main;14;no;19;c;56;5;"A: Ondra večeřel v italské restauraci, kde si objednal špagety.  

B: Neobjednal si Ondra nějakou pizzu?"
qb_E1_main;14;no;20;d;58;5;"A: Tomáš byl o víkendu na párty, na kterou dorazili i jeho kamarádi.

B: Nedal si tam Tomáš nějaký drink?"
qb_E1_main;14;no;21;e;52;5;"A: Jirka otevřel příborník, ze kterého vyndal vidličky. 

B: Jirka nevyndal z příborníku žádné nože?"
qb_E1_main;14;no;22;f;37;4;"A: Martin stál v obchodě za pokladnou, kam ho poslal jeho šéf. 

B: Martin tam nepřijímal žádnou objednávku?"
qb_E1_main;14;no;23;g;23;4;"A: Petr strávil léto v přístavu, kde si půjčil vodní skůtr.

B: Petr si nepůjčil nějakou plachetnici?"
qb_E1_main;14;no;24;h;60;4;"A: Pavel se zastavil v lékárně, která je v areálu nemocnice.

B: Pavel si nepřinesl nějaké pilulky?"
qb_E1_main;14;no;25;a;29;5;"A: Michal pokládal na stůl šperkovnici, do které uložil náhrdelník.

B: Nedal Michal do šperkovnice žádný prsten?"
qb_E1_main;14;no;26;b;44;2;"A: Karel šel do půjčovny aut, která má velký výběr. 

B: Nevybral si Karel žádnou škodovku?"
qb_E1_main;14;no;27;c;64;4;"A: Lukáš položil na stůl penál, ze kterého vyndal červenou fixu.

B: Nevytáhnul z něj Lukáš nějakou pastelku? "
qb_E1_main;14;no;28;d;48;4;"A: Franta si nesl sportovní tašku, která měla modré logo.

B: Nezabalil si tam Franta nějaký míč?"
qb_E1_main;14;no;29;e;71;6;"A: Ivan viděl venku padat sníh, ze kterého si postavil iglú.

B: Ivan si nepostavil žádného sněhuláka?"
qb_E1_main;14;no;30;f;21;2;"A: Dan si udělal výlet do zoo, kde už dlouho nebyl.

B: Dan tam neobdivoval žádnou šelmu?"
qb_E1_main;14;no;31;g;62;5;"A: David si užil letní prázdniny, které strávil s rodiči na chatě.

B: David nebyl na nějakém táboře?"
qb_E1_main;14;no;32;h;50;3;"A: Honza byl na lekci hraní šachů, která se konala v úterý.

B: Honza nepřišel o nějakého pěšce?"
qb_E1_main;15;no;1;c;27;4;"A: Eva se zúčastnila lingvistické olympiády, kde skončila jako čtvrtá.

B: Nevyhrála Eva nějakou cenu?"
qb_E1_main;15;no;2;d;61;4;"A: Sandra byla na vyšetření v zubní ordinaci, kam chodí docela často.

B: Nevytrhla jí zubařka nějaký zub?"
qb_E1_main;15;no;3;e;70;4;"A: Markéta se zapsala na kurz vaření, kvůli kterému si od maminky půjčila papiňák.

B: Markéta si od maminky nepůjčila žádnou pánvičku?"
qb_E1_main;15;no;4;f;74;3;"A: Adéla ráno vycházela z pekárny, která je za rohem.

B: Adéla nechtěla žádné koláče?"
qb_E1_main;15;no;5;g;21;4;"A: Lenka zašla do knihovny, kde si půjčila básnickou sbírku. 

B: Lenka si nepůjčila nějaký román?"
qb_E1_main;15;no;6;h;9;1;"A: Sabina šla o víkendu do divadla, kam sehnala levné lístky.

B: Sabina nebyla na nějaké tragédii?"
qb_E1_main;15;no;7;a;4;2;"A: Jana má na zahradě záhon, kam zasadila zeleninu.

B: Nezasadila tam Jana žádné květiny?"
qb_E1_main;15;no;8;b;23;1;"A: Johana zavřela kufřík s nářadím, který měla na půdě. 

B: Nevrátila Johana do kufříku žádný šroubovák? "
qb_E1_main;15;no;9;c;7;4;"A: Barbora s námi nasdílela složku, do které uložila textový dokument.

B: Neuložila Barbora do složky nějakou tabulku?"
qb_E1_main;15;no;10;d;76;6;"A: Martina se vrátila z drogerie, která je naproti poště.

B: Nekoupila si Martina nějaký šampon?"
qb_E1_main;15;no;11;e;79;3;"A: Tereza vyprávěla o poznávacím zájezdu do Egypta, kde se byla podívat na sfingu.  

B: Tereza neviděla žádnou pyramidu?"
qb_E1_main;15;no;12;f;19;2;"A: Klára měla na uších sluchátka, která dostala o Vánocích.

B: Klára neposlouchala žádný podcast?"
qb_E1_main;15;no;13;g;39;3;"A: Denisa vzpomínala na útulek, ze kterého si domů přivedla kočku.

B: Denisa si domů nepřivedla nějakého psa?"
qb_E1_main;15;no;14;h;57;2;"A: Natálie se dívala na svůj pondělní rozvrh, který si sama sestavila. 

B: Natálie nechodí v pondělí na nějakou přednášku? "
qb_E1_main;15;no;15;a;29;3;"A: Pavlína jela po dálnici, kde zastavila v odstavném pruhu.

B: Nezastavila Pavlína na žádném odpočívadle? "
qb_E1_main;15;no;16;b;49;2;"A: Zuzana se zdržela v trafice, která je poblíž tramvajové zastávky.

B: Neprohlížela si tam Zuzana žádný časopis? "
qb_E1_main;15;no;17;c;59;4;"A: Adam se posadil v cukrárně, kde snědl ovocný košíček.

B: Nedal si Adam nějaký dortík? "
qb_E1_main;15;no;18;d;51;5;"A: Štěpán byl na čundru, na který jezdí každé léto.

B: Nevzal si Štěpán s sebou nějaký stan?"
qb_E1_main;15;no;19;e;36;4;"A: Ondra večeřel v italské restauraci, kde si objednal špagety.  

B: Ondra si neobjednal žádnou pizzu?"
qb_E1_main;15;no;20;f;53;3;"A: Tomáš byl o víkendu na párty, na kterou dorazili i jeho kamarádi.

B: Tomáš si tam nedal žádný drink?"
qb_E1_main;15;no;21;g;44;6;"A: Jirka otevřel příborník, ze kterého vyndal vidličky. 

B: Jirka nevyndal z příborníku nějaké nože?"
qb_E1_main;15;no;22;h;82;2;"A: Martin stál v obchodě za pokladnou, kam ho poslal jeho šéf. 

B: Martin tam nepřijímal nějakou objednávku?"
qb_E1_main;15;no;23;a;42;4;"A: Petr strávil léto v přístavu, kde si půjčil vodní skůtr.

B: Nepůjčil si Petr žádnou plachetnici? "
qb_E1_main;15;no;24;b;55;2;"A: Pavel se zastavil v lékárně, která je v areálu nemocnice.

B: Nepřinesl si Pavel žádné pilulky?"
qb_E1_main;15;no;25;c;63;4;"A: Michal pokládal na stůl šperkovnici, do které uložil náhrdelník.

B: Nedal Michal do šperkovnice nějaký prsten?"
qb_E1_main;15;no;26;d;11;5;"A: Karel šel do půjčovny aut, která má velký výběr. 

B: Nevybral si Karel nějakou škodovku?"
qb_E1_main;15;no;27;e;16;3;"A: Lukáš položil na stůl penál, ze kterého vyndal červenou fixu.

B: Lukáš z něj nevytáhnul žádnou pastelku?"
qb_E1_main;15;no;28;f;25;2;"A: Franta si nesl sportovní tašku, která měla modré logo.

B: Franta si tam nezabalil žádný míč?"
qb_E1_main;15;no;29;g;14;3;"A: Ivan viděl venku padat sníh, ze kterého si postavil iglú.

B: Ivan si nepostavil nějakého sněhuláka?"
qb_E1_main;15;no;30;h;1;1;"A: Dan si udělal výlet do zoo, kde už dlouho nebyl.

B: Dan tam neobdivoval nějakou šelmu?"
qb_E1_main;15;no;31;a;33;4;"A: David si užil letní prázdniny, které strávil s rodiči na chatě.

B: Nebyl David na žádném táboře?"
qb_E1_main;15;no;32;b;31;2;"A: Honza byl na lekci hraní šachů, která se konala v úterý.

B: Nepřišel Honza o žádného pěšce?"
qb_E1_main;16;no;1;d;62;7;"A: Eva se zúčastnila lingvistické olympiády, která se konala tohle léto.

B: Nevyhrála Eva nějakou cenu?"
qb_E1_main;16;no;2;e;18;6;"A: Sandra byla na vyšetření v zubní ordinaci, odkud odešla bez bolesti.

B: Zubařka jí nevytrhla žádný zub?"
qb_E1_main;16;no;3;f;22;2;"A: Markéta se zapsala na kurz vaření, který měl dobré hodnocení.

B: Markéta si od maminky nepůjčila žádnou pánvičku?"
qb_E1_main;16;no;4;g;20;6;"A: Adéla ráno vycházela z pekárny, kde poprosila o čerstvé rohlíky.

B: Adéla nechtěla nějaké koláče?"
qb_E1_main;16;no;5;h;5;3;"A: Lenka zašla do knihovny, která má otevřeno nonstop.

B: Lenka si nepůjčila nějaký román?"
qb_E1_main;16;no;6;a;68;5;"A: Sabina šla o víkendu do divadla, kde zhlédla komedii.

B: Nebyla Sabina na žádné tragédii?"
qb_E1_main;16;no;7;b;14;7;"A: Jana má na zahradě záhon, který vybudovala před rokem.

B: Nezasadila tam Jana nějaké květiny?"
qb_E1_main;16;no;8;c;16;6;"A: Johana zavřela kufřík s nářadím, do kterého vrátila kladivo.

B: Nevrátila Johana do kufříku nějaký šroubovák? "
qb_E1_main;16;no;9;d;11;7;"A: Barbora s námi nasdílela složku, kterou vytvořila nedávno.

B: Neuložila Barbora do složky nějakou tabulku?"
qb_E1_main;16;no;10;e;72;7;"A: Martina se vrátila z drogerie, kde si pořídila sprchový gel. 

B: Martina si nekoupila žádný šampon?"
qb_E1_main;16;no;11;f;33;2;"A: Tereza vyprávěla o poznávacím zájezdu do Egypta, kde se jí moc líbilo.  

B: Tereza neviděla žádnou pyramidu?"
qb_E1_main;16;no;12;g;38;7;"A: Klára měla na uších sluchátka, ze kterých poslouchala písničky.

B: Klára neposlouchala nějaký podcast?"
qb_E1_main;16;no;13;h;53;4;"A: Denisa vzpomínala na útulek, který byl plný opuštěných zvířat.

B: Denisa si domů nepřivedla nějakého psa?"
qb_E1_main;16;no;14;a;56;4;"A: Natálie se dívala na svůj pondělní rozvrh, kde měla jeden seminář za druhým.

B: Nechodí Natálie v pondělí na žádnou přednášku?"
qb_E1_main;16;no;15;b;51;5;"A: Pavlína jela po dálnici, kterou nedávno opravili.

B: Nezastavila Pavlína na žádném odpočívadle? "
qb_E1_main;16;no;16;c;7;6;"A: Zuzana se zdržela v trafice, ve které si prohlížela noviny.

B: Neprohlížela si tam Zuzana nějaký časopis? "
qb_E1_main;16;no;17;d;76;6;"A: Adam se posadil v cukrárně, kam chodil už od dětství.

B: Nedal si Adam nějaký dortík? "
qb_E1_main;16;no;18;e;64;7;"A: Štěpán byl na čundru, kde spal pod širákem.

B: Štěpán si s sebou nevzal žádný stan?"
qb_E1_main;16;no;19;f;44;2;"A: Ondra večeřel v italské restauraci, ve které to krásně vonělo. 

B: Ondra si neobjednal žádnou pizzu?"
qb_E1_main;16;no;20;g;79;4;"A: Tomáš byl o víkendu na párty, ze které se vrátil střízlivý.

B: Tomáš si tam nedal nějaký drink?"
qb_E1_main;16;no;21;h;74;2;"A: Jirka otevřel příborník, ve kterém měl velký nepořádek.

B: Jirka nevyndal z příborníku nějaké nože?"
qb_E1_main;16;no;22;a;41;3;"A: Martin stál v obchodě za pokladnou, kde se staral o reklamace.

B: Nepřijímal tam Martin žádnou objednávku? "
qb_E1_main;16;no;23;b;46;3;"A: Petr strávil léto v přístavu, jehož jméno zapomněl.  

B: Nepůjčil si Petr žádnou plachetnici? "
qb_E1_main;16;no;24;c;35;7;"A: Pavel se zastavil v lékárně, odkud si přinesl mastičku.

B: Nepřinesl si Pavel nějaké pilulky?"
qb_E1_main;16;no;25;d;81;6;"A: Michal pokládal na stůl šperkovnici, která byla drahá.

B: Nedal Michal do šperkovnice nějaký prsten?"
qb_E1_main;16;no;26;e;59;7;"A: Karel šel do půjčovny aut, kde si vybral Mazdu 3.

B: Karel si nevybral žádnou škodovku?"
qb_E1_main;16;no;27;f;66;3;"A: Lukáš položil na stůl penál, který málem ztratil.

B: Lukáš z něj nevytáhnul žádnou pastelku?"
qb_E1_main;16;no;28;g;29;4;"A: Franta si nesl sportovní tašku, kam si zabalil raketu.

B: Franta si tam nezabalil nějaký míč?"
qb_E1_main;16;no;29;h;48;3;"A: Ivan viděl venku padat sníh, který rychle pokryl dvorek.

B: Ivan si nepostavil nějakého sněhuláka?"
qb_E1_main;16;no;30;a;27;5;"A: Dan si udělal výlet do zoo, kde se mu líbili papoušci.

B: Neobdivoval tam Dan žádnou šelmu?"
qb_E1_main;16;no;31;b;3;3;"A: David si užil letní prázdniny, na které nikdy nezapomene.

B: Nebyl David na žádném táboře?"
qb_E1_main;16;no;32;c;70;6;"A: Honza byl na lekci hraní šachů, při které přišel o své střelce.

B: Nepřišel Honza o nějakého pěšce?"
qb_E1_main;17;no;1;e;55;7;"A: Eva se zúčastnila lingvistické olympiády, kde skončila jako čtvrtá.

B: Eva nevyhrála žádnou cenu?"
qb_E1_main;17;no;2;f;39;7;"A: Sandra byla na vyšetření v zubní ordinaci, kam chodí docela často.

B: Zubařka jí nevytrhla žádný zub?"
qb_E1_main;17;no;3;g;43;5;"A: Markéta se zapsala na kurz vaření, kvůli kterému si od maminky půjčila papiňák.

B: Markéta si od maminky nepůjčila nějakou pánvičku?"
qb_E1_main;17;no;4;h;76;1;"A: Adéla ráno vycházela z pekárny, která je za rohem.

B: Adéla nechtěla nějaké koláče?"
qb_E1_main;17;no;5;a;35;2;"A: Lenka zašla do knihovny, kde si půjčila básnickou sbírku. 

B: Nepůjčila si Lenka žádný román?"
qb_E1_main;17;no;6;b;72;1;"A: Sabina šla o víkendu do divadla, kam sehnala levné lístky.

B: Nebyla Sabina na žádné tragédii?"
qb_E1_main;17;no;7;c;65;7;"A: Jana má na zahradě záhon, kam zasadila zeleninu.

B: Nezasadila tam Jana nějaké květiny?"
qb_E1_main;17;no;8;d;63;7;"A: Johana zavřela kufřík s nářadím, který měla na půdě. 

B: Nevrátila Johana do kufříku nějaký šroubovák? "
qb_E1_main;17;no;9;e;59;6;"A: Barbora s námi nasdílela složku, do které uložila textový dokument.

B: Barbora do složky neuložila žádnou tabulku?"
qb_E1_main;17;no;10;f;11;7;"A: Martina se vrátila z drogerie, která je naproti poště.

B: Martina si nekoupila žádný šampon?"
qb_E1_main;17;no;11;g;57;2;"A: Tereza vyprávěla o poznávacím zájezdu do Egypta, kde se byla podívat na sfingu.  

B: Tereza neviděla nějakou pyramidu?"
qb_E1_main;17;no;12;h;28;2;"A: Klára měla na uších sluchátka, která dostala o Vánocích.

B: Klára neposlouchala nějaký podcast?"
