materials;participant;is_test_trial;item;condition;position;rating1;content
e1_main;43;no;6;g;30;1;"А: Таня на выходных ходила в театр, где смотрела комедию в трёх актах.

Б: Не смотрела ли Таня там какую-нибудь трагедию?"
e1_main;43;no;7;h;55;3;"А: У Вики на даче есть теплица, в которой она выращивает цветы. 

Б: Вика не посадила туда какие-нибудь овощи?"
e1_main;43;no;8;a;42;6;"А: Кира закрыла ящик с инструментами, который стоял рядом с ней на земле.

Б: Не положила ли Кира туда никакую отвёртку?"
e1_main;43;no;9;b;26;5;"А: Настя открыла нам доступ к папке на диске, которую она недавно создала. 

Б: Настя не сохранила там никакую презентацию?"
e1_main;43;no;10;c;67;4;"А: Вера вернулась из хозяйственного магазина, который находится напротив почты.

Б: Не купила ли Вера там какой-нибудь шампунь?"
e1_main;43;no;11;d;83;5;"А: Катя рассказывала нам о поездке на Алтай, где ей очень понравилось отдыхать.

Б: Катя не спала там в какой-нибудь палатке?"
e1_main;43;no;12;e;28;2;"А: Саша сидела в наушниках, в которых слушала музыку. 

Б: Не слушала ли Саша в них никакой подкаст?"
e1_main;43;no;13;f;9;2;"А: Оля вспоминала о приюте, из которого она принесла кошку.

Б: Оля не взяла оттуда никакую собаку?"
e1_main;43;no;14;g;17;6;"А: Наташа была в Милане, где она потратила все деньги на еду. 

Б: Не привезла ли Наташа оттуда какой-нибудь сувенир?"
e1_main;43;no;15;h;32;2;"А: Алла на прошлом уроке написала сочинение, за которое получила две пятёрки.

Б: Алла не сделала в сочинении какую-нибудь ошибку?"
e1_main;43;no;16;a;79;5;"А: Женя задержалась у ларька, который стоял рядом с остановкой. 

Б: Не выбрала ли Женя там никакой журнал?"
e1_main;43;no;17;b;48;6;"А: Антон забежал в кондитерскую, в которую ходит с самого детства. 

Б: Антон не взял себе никакой круассан?"
e1_main;43;no;18;c;34;7;"А: Стёпа сидел за компьютером, который он купил год назад. 

Б: Не проходил ли Стёпа на нём какую-нибудь игру?"
e1_main;43;no;19;d;58;7;"А: Стас ужинал в итальянском ресторане, в котором восхитительно пахло едой. 

Б: Стас не заказал там какую-нибудь пиццу?"
e1_main;43;no;20;e;36;1;"А: Дима ходил в пятницу в кафе, где пил очень крепкий кофе.

Б: Не пил ли Дима там никакой чай?"
e1_main;43;no;21;f;38;5;"А: Вася открыл ящик со столовыми приборами, из которого достал вилки. 

Б: Вася не достал оттуда никакой нож?"
e1_main;43;no;22;g;63;2;"А: Лёша подрабатывал летом в службе доставки, где ему нужно было развозить еду. 

Б: Не доставлял ли Лёша какие-нибудь посылки?"
e1_main;43;no;23;h;22;2;"А: Петя провёл целое лето возле залива, где арендовал водный скутер. 

Б: Петя не арендовал там какой-нибудь парусник?"
e1_main;43;no;24;a;71;1;"А: Паша зашёл в аптеку, которая находится рядом с городской больницей. 

Б: Не купил ли Паша там никакие таблетки?"
e1_main;43;no;25;b;20;5;"А: Саша поставил на стол шкатулку, которая ему досталась от бабушки. 

Б: Саша не положил в шкатулку никакое кольцо?"
e1_main;43;no;26;c;74;6;"А: Максим посетил салон аренды автомобилей, где был большой выбор моделей. 

Б: Не взял ли Максим там какую-нибудь Ладу?"
e1_main;43;no;27;d;65;4;"А: Гена положил на парту пенал, который чуть не забыл дома. 

Б: Гена не достал оттуда какой-нибудь карандаш?"
e1_main;43;no;28;e;15;1;"А: Коля ехал по трассе, на которой был вынужден затормозить у обочины. 

Б: Не остановился ли Коля ни на какой заправке?"
e1_main;43;no;29;f;46;4;"А: Андрей увидел во дворе снег, который он быстро убрал лопатой. 

Б: Андрей не построил во дворе никакого снеговика?"
e1_main;43;no;30;g;4;4;"А: Денис был на выходных в зоопарке, где ему очень понравились попугаи. 

Б: Не понравились ли Денису там какие-нибудь хищники?"
e1_main;43;no;31;h;40;4;"А: Вова в субботу ездил в столицу, где посетил концерт любимой группы. 

Б: Вова не сходил там в какой-нибудь музей?"
e1_main;43;no;32;a;13;5;"А: Артур играл партию в шахматы, во время которой записывал все ходы. 

Б: Не потерял ли Артур никакого коня?"
e1_main;44;no;1;e;49;6;"А: Даша принимала участие в лингвистической олимпиаде, где заняла четвёртое место. 

Б: Не выиграла ли Даша там никакой приз?"
e1_main;44;no;2;f;10;6;"А: Лена была на приёме у стоматолога, где ей сделали отбеливание. 

Б: Врач не вырвал ей никакой зуб?"
e1_main;44;no;3;g;38;6;"А: Рита записалась на курс по готовке, для которого она взяла у мамы сковородку.

Б: Не взяла ли Рита у мамы для курса какую-нибудь кастрюлю?"
e1_main;44;no;4;h;83;5;"А: Соня вышла утром из булочной, откуда вынесла кексы. 

Б: Соня не купила там какие-нибудь пирожки?"
e1_main;44;no;5;a;71;6;"А: Яна зашла в библиотеку, которая открыта круглосуточно. 

Б: Не взяла ли Яна там никакой роман?"
e1_main;44;no;6;b;22;6;"А: Таня на выходных ходила в театр, куда нашла дешевые билеты в интернете. 

Б: Таня не смотрела там никакую трагедию?"
e1_main;44;no;7;c;55;3;"А: У Вики на даче есть теплица, которую ей собрали в прошлом году. 

Б: Не посадила ли Вика туда какие-нибудь овощи?"
e1_main;44;no;8;d;59;6;"А: Кира закрыла ящик с инструментами, который стоял рядом с ней на земле.

Б: Кира не положила туда какую-нибудь отвёртку?"
e1_main;44;no;9;e;27;4;"А: Настя открыла нам доступ к папке на диске, в которой сохранила текстовый документ.

Б: Не сохранила ли Настя там никакую презентацию?"
e1_main;44;no;10;f;47;6;"А: Вера вернулась из хозяйственного магазина, где купила гель для душа.

Б: Вера не купила там никакой шампунь?"
e1_main;44;no;11;g;25;4;"А: Катя рассказывала нам о поездке на Алтай, где она жила на турбазе в домике.

Б: Не спала ли Катя там в какой-нибудь палатке?"
e1_main;44;no;12;h;69;4;"А: Саша сидела в наушниках, в которых слушала музыку. 

Б: Саша не слушала в них какой-нибудь подкаст?"
e1_main;44;no;13;a;42;5;"А: Оля вспоминала о приюте, в котором было много брошенных зверей.

Б: Не взяла ли Оля оттуда никакую собаку?"
e1_main;44;no;14;b;73;6;"А: Наташа была в Милане, куда приехала в гости к сестре. 

Б: Наташа не привезла оттуда никакой сувенир?"
e1_main;44;no;15;c;36;7;"А: Алла на прошлом уроке написала сочинение, в котором использовала цитату Льва Толстого.

Б: Не сделала ли Алла в сочинении какую-нибудь ошибку?"
e1_main;44;no;16;d;40;6;"А: Женя задержалась у ларька, который стоял рядом с остановкой. 

Б: Женя не выбрала там какой-нибудь журнал?"
e1_main;44;no;17;e;16;2;"А: Антон забежал в кондитерскую, где съел кусочек торта. 

Б: Не взял ли Антон себе никакой круассан?"
e1_main;44;no;18;f;64;4;"А: Стёпа сидел за компьютером, на котором он писал реферат. 

Б: Стёпа не проходил на нём никакую игру?"
e1_main;44;no;19;g;7;5;"А: Стас ужинал в итальянском ресторане, где заказал себе пасту. 

Б: Не заказал ли Стас там какую-нибудь пиццу? "
e1_main;44;no;20;h;20;4;"А: Дима ходил в пятницу в кафе, где пил очень крепкий кофе.

Б: Дима не пил там какой-нибудь чай?"
e1_main;44;no;21;a;79;6;"А: Вася открыл ящик со столовыми приборами, в котором был беспорядок. 

Б: Не достал ли Вася оттуда никакой нож?"
e1_main;44;no;22;b;5;1;"А: Лёша подрабатывал летом в службе доставки, чтобы накопить себе на компьютер. 

Б: Лёша не доставлял никакие посылки?"
e1_main;44;no;23;c;13;7;"А: Петя провёл целое лето возле залива, название которого он уже забыл. 

Б: Не арендовал ли Петя там какой-нибудь парусник?"
e1_main;44;no;24;d;45;6;"А: Паша зашёл в аптеку, которая находится рядом с городской больницей. 

Б: Паша не купил там какие-нибудь таблетки?"
e1_main;44;no;25;e;75;4;"А: Саша поставил на стол шкатулку, куда положил подвеску. 

Б: Не положил ли Саша в шкатулку никакое кольцо?"
e1_main;44;no;26;f;18;4;"А: Максим посетил салон аренды автомобилей, где взял себе Рено. 

Б: Максим не взял там никакую Ладу?"
e1_main;44;no;27;g;51;3;"А: Гена положил на парту пенал, из которого достал красный фломастер. 

Б: Не достал ли Гена оттуда какой-нибудь карандаш?"
e1_main;44;no;28;h;3;4;"А: Коля ехал по трассе, на которой был вынужден затормозить у обочины. 

Б: Коля не остановился на какой-нибудь заправке?"
e1_main;44;no;29;a;34;2;"А: Андрей увидел во дворе снег, который нападал за весь день.

Б: Не построил ли Андрей во дворе никакого снеговика?"
e1_main;44;no;30;b;29;2;"А: Денис был на выходных в зоопарке, куда последний раз ходил год назад. 

Б: Денису не понравились там никакие хищники?"
e1_main;44;no;31;c;62;6;"А: Вова в субботу ездил в столицу, где отлично провёл время. 

Б: Не сходил ли Вова там в какой-нибудь музей?"
e1_main;44;no;32;d;77;3;"А: Артур играл партию в шахматы, во время которой записывал все ходы. 

Б: Артур не потерял какого-нибудь коня?"
e1_main;45;no;1;c;59;7;"А: Даша принимала участие в лингвистической олимпиаде, которая проходила этим летом. 

Б: Не выиграла ли Даша там какой-нибудь приз?"
e1_main;45;no;2;d;24;5;"А: Лена была на приёме у стоматолога, к которому она регулярно ходит.

Б: Врач не вырвал ей какой-нибудь зуб?"
e1_main;45;no;3;e;7;4;"А: Рита записалась на курс по готовке, для которого она взяла у мамы сковородку.

Б: Не взяла ли Рита у мамы для курса никакую кастрюлю?"
e1_main;45;no;4;f;13;3;"А: Соня вышла утром из булочной, откуда вынесла кексы. 

Б: Соня не купила там никакие пирожки?"
e1_main;45;no;5;g;75;4;"А: Яна зашла в библиотеку, где взяла сборник стихов. 

Б: Не взяла ли Яна там какой-нибудь роман?"
e1_main;45;no;6;h;40;1;"А: Таня на выходных ходила в театр, где смотрела комедию в трёх актах.

Б: Таня не смотрела там какую-нибудь трагедию?"
e1_main;45;no;7;a;82;2;"А: У Вики на даче есть теплица, которую ей собрали в прошлом году. 

Б: Не посадила ли Вика туда никакие овощи?"
e1_main;45;no;8;b;15;6;"А: Кира закрыла ящик с инструментами, который стоял рядом с ней на земле.

Б: Кира не положила туда никакую отвёртку?"
e1_main;45;no;9;c;69;7;"А: Настя открыла нам доступ к папке на диске, которую она недавно создала. 

Б: Не сохранила ли Настя там какую-нибудь презентацию?"
e1_main;45;no;10;d;4;7;"А: Вера вернулась из хозяйственного магазина, который находится напротив почты.

Б: Вера не купила там какой-нибудь шампунь?"
e1_main;45;no;11;e;28;5;"А: Катя рассказывала нам о поездке на Алтай, где она жила на турбазе в домике.

Б: Не спала ли Катя там ни в какой палатке?"
e1_main;45;no;12;f;35;2;"А: Саша сидела в наушниках, в которых слушала музыку. 

Б: Саша не слушала в них никакой подкаст?"
e1_main;45;no;13;g;22;2;"А: Оля вспоминала о приюте, из которого она принесла кошку.

Б: Не взяла ли Оля оттуда какую-нибудь собаку?"
e1_main;45;no;14;h;78;3;"А: Наташа была в Милане, где она потратила все деньги на еду. 

Б: Наташа не привезла оттуда какой-нибудь сувенир?"
e1_main;45;no;15;a;52;4;"А: Алла на прошлом уроке написала сочинение, в котором использовала цитату Льва Толстого.

Б: Не сделала ли Алла в сочинении никакую ошибку?"
e1_main;45;no;16;b;57;7;"А: Женя задержалась у ларька, который стоял рядом с остановкой. 

Б: Женя не выбрала там никакой журнал?"
e1_main;45;no;17;c;73;7;"А: Антон забежал в кондитерскую, в которую ходит с самого детства. 

Б: Не взял ли Антон себе какой-нибудь круассан?"
e1_main;45;no;18;d;10;6;"А: Стёпа сидел за компьютером, который он купил год назад. 

Б: Стёпа не проходил на нём какую-нибудь игру?"
e1_main;45;no;19;e;55;2;"А: Стас ужинал в итальянском ресторане, где заказал себе пасту. 

Б: Не заказал ли Стас там никакую пиццу? "
e1_main;45;no;20;f;80;3;"А: Дима ходил в пятницу в кафе, где пил очень крепкий кофе.

Б: Дима не пил там никакой чай?"
e1_main;45;no;21;g;38;2;"А: Вася открыл ящик со столовыми приборами, из которого достал вилки. 

Б: Не достал ли Вася оттуда какой-нибудь нож?"
e1_main;45;no;22;h;66;5;"А: Лёша подрабатывал летом в службе доставки, где ему нужно было развозить еду. 

Б: Лёша не доставлял какие-нибудь посылки?"
e1_main;45;no;23;a;71;7;"А: Петя провёл целое лето возле залива, название которого он уже забыл. 

Б: Не арендовал ли Петя там никакой парусник?"
e1_main;45;no;24;b;26;5;"А: Паша зашёл в аптеку, которая находится рядом с городской больницей. 

Б: Паша не купил там никакие таблетки?"
e1_main;45;no;25;c;30;7;"А: Саша поставил на стол шкатулку, которая ему досталась от бабушки. 

Б: Не положил ли Саша в шкатулку какое-нибудь кольцо?"
e1_main;45;no;26;d;33;7;"А: Максим посетил салон аренды автомобилей, где был большой выбор моделей. 

Б: Максим не взял там какую-нибудь Ладу?"
e1_main;45;no;27;e;64;3;"А: Гена положил на парту пенал, из которого достал красный фломастер. 

Б: Не достал ли Гена оттуда никакой карандаш?"
e1_main;45;no;28;f;61;2;"А: Коля ехал по трассе, на которой был вынужден затормозить у обочины. 

Б: Коля не остановился ни на какой заправке?"
e1_main;45;no;29;g;45;2;"А: Андрей увидел во дворе снег, который он быстро убрал лопатой. 

Б: Не построил ли Андрей во дворе какого-нибудь снеговика?"
e1_main;45;no;30;h;48;5;"А: Денис был на выходных в зоопарке, где ему очень понравились попугаи. 

Б: Денису не понравились там какие-нибудь хищники?"
e1_main;45;no;31;a;19;4;"А: Вова в субботу ездил в столицу, где отлично провёл время. 

Б: Не сходил ли Вова там ни в какой музей?"
e1_main;45;no;32;b;43;3;"А: Артур играл партию в шахматы, во время которой записывал все ходы. 

Б: Артур не потерял никакого коня?"
e1_main;46;no;1;d;81;7;"А: Даша принимала участие в лингвистической олимпиаде, которая проходила этим летом. 

Б: Даша не выиграла там какой-нибудь приз?"
e1_main;46;no;2;e;64;1;"А: Лена была на приёме у стоматолога, где ей сделали отбеливание. 

Б: Не вырвал ли ей врач никакой зуб?"
e1_main;46;no;3;f;5;1;"А: Рита записалась на курс по готовке, для которого она взяла у мамы сковородку.

Б: Рита не взяла у мамы для курса никакую кастрюлю?"
e1_main;46;no;4;g;43;3;"А: Соня вышла утром из булочной, откуда вынесла кексы. 

Б: Не купила ли Соня там какие-нибудь пирожки?"
e1_main;46;no;5;h;70;7;"А: Яна зашла в библиотеку, где взяла сборник стихов. 

Б: Яна не взяла там какой-нибудь роман?"
e1_main;46;no;6;a;40;1;"А: Таня на выходных ходила в театр, куда нашла дешевые билеты в интернете. 

Б: Не смотрела ли Таня там никакую трагедию?"
e1_main;46;no;7;b;68;1;"А: У Вики на даче есть теплица, которую ей собрали в прошлом году. 

Б: Вика не посадила туда никакие овощи?"
e1_main;46;no;8;c;11;6;"А: Кира закрыла ящик с инструментами, который стоял рядом с ней на земле.

Б: Не положила ли Кира туда какую-нибудь отвёртку?"
e1_main;46;no;9;d;46;6;"А: Настя открыла нам доступ к папке на диске, которую она недавно создала. 

Б: Настя не сохранила там какую-нибудь презентацию?"
e1_main;46;no;10;e;83;1;"А: Вера вернулась из хозяйственного магазина, где купила гель для душа.

Б: Не купила ли Вера там никакой шампунь?"
e1_main;46;no;11;f;36;1;"А: Катя рассказывала нам о поездке на Алтай, где она жила на турбазе в домике.

Б: Катя не спала там ни в какой палатке?"
e1_main;46;no;12;g;9;7;"А: Саша сидела в наушниках, в которых слушала музыку. 

Б: Не слушала ли Саша в них какой-нибудь подкаст?"
e1_main;46;no;13;h;3;2;"А: Оля вспоминала о приюте, из которого она принесла кошку.

Б: Оля не взяла оттуда какую-нибудь собаку?"
e1_main;46;no;14;a;30;1;"А: Наташа была в Милане, куда приехала в гости к сестре. 

Б: Не привезла ли Наташа оттуда никакой сувенир?"
e1_main;46;no;15;b;50;1;"А: Алла на прошлом уроке написала сочинение, в котором использовала цитату Льва Толстого.

Б: Алла не сделала в сочинении никакую ошибку?"
e1_main;46;no;16;c;48;7;"А: Женя задержалась у ларька, который стоял рядом с остановкой. 

Б: Не выбрала ли Женя там какой-нибудь журнал?"
e1_main;46;no;17;d;61;2;"А: Антон забежал в кондитерскую, в которую ходит с самого детства. 

Б: Антон не взял себе какой-нибудь круассан?"
e1_main;46;no;18;e;32;1;"А: Стёпа сидел за компьютером, на котором он писал реферат. 

Б: Не проходил ли Стёпа на нём никакую игру?"
e1_main;46;no;19;f;23;1;"А: Стас ужинал в итальянском ресторане, где заказал себе пасту. 

Б: Стас не заказал там никакую пиццу?"
e1_main;46;no;20;g;59;3;"А: Дима ходил в пятницу в кафе, где пил очень крепкий кофе.

Б: Не пил ли Дима там какой-нибудь чай?"
e1_main;46;no;21;h;21;5;"А: Вася открыл ящик со столовыми приборами, из которого достал вилки. 

Б: Вася не достал оттуда какой-нибудь нож?"
e1_main;46;no;22;a;7;1;"А: Лёша подрабатывал летом в службе доставки, чтобы накопить себе на компьютер. 

Б: Не доставлял ли Лёша никакие посылки?"
e1_main;46;no;23;b;15;1;"А: Петя провёл целое лето возле залива, название которого он уже забыл. 

Б: Петя не арендовал там никакой парусник?"
e1_main;46;no;24;c;25;5;"А: Паша зашёл в аптеку, которая находится рядом с городской больницей. 

Б: Не купил ли Паша там какие-нибудь таблетки?"
e1_main;46;no;25;d;18;6;"А: Саша поставил на стол шкатулку, которая ему досталась от бабушки. 

Б: Саша не положил в шкатулку какое-нибудь кольцо?"
e1_main;46;no;26;e;72;1;"А: Максим посетил салон аренды автомобилей, где взял себе Рено. 

Б: Не взял ли Максим там никакую Ладу?"
e1_main;46;no;27;f;74;1;"А: Гена положил на парту пенал, из которого достал красный фломастер. 

Б: Гена не достал оттуда никакой карандаш?"
e1_main;46;no;28;g;66;7;"А: Коля ехал по трассе, на которой был вынужден затормозить у обочины. 

Б: Не остановился ли Коля на какой-нибудь заправке?"
e1_main;46;no;29;h;54;4;"А: Андрей увидел во дворе снег, который он быстро убрал лопатой. 

Б: Андрей не построил во дворе какого-нибудь снеговика?"
e1_main;46;no;30;a;13;1;"А: Денис был на выходных в зоопарке, куда последний раз ходил год назад. 

Б: Не понравились ли Денису там никакие хищники?"
e1_main;46;no;31;b;27;1;"А: Вова в субботу ездил в столицу, где отлично провёл время. 

Б: Вова не сходил там ни в какой музей?"
e1_main;46;no;32;c;79;2;"А: Артур играл партию в шахматы, во время которой записывал все ходы. 

Б: Не потерял ли Артур какого-нибудь коня?"
e1_main;47;no;1;h;18;5;"А: Даша принимала участие в лингвистической олимпиаде, где заняла четвёртое место. 

Б: Даша не выиграла там какой-нибудь приз?"
e1_main;47;no;2;a;30;6;"А: Лена была на приёме у стоматолога, к которому она регулярно ходит.

Б: Не вырвал ли ей врач никакой зуб?"
e1_main;47;no;3;b;49;1;"А: Рита записалась на курс по готовке, у которого были хорошие отзывы.

Б: Рита не взяла у мамы для курса никакую кастрюлю?"
e1_main;47;no;4;c;68;4;"А: Соня вышла утром из булочной, которая находится через дорогу от её дома.

Б: Не купила ли Соня там какие-нибудь пирожки?"
e1_main;47;no;5;d;11;5;"А: Яна зашла в библиотеку, которая открыта круглосуточно. 

Б: Яна не взяла там какой-нибудь роман?"
e1_main;47;no;6;e;9;2;"А: Таня на выходных ходила в театр, где смотрела комедию в трёх актах.

Б: Не смотрела ли Таня там никакую трагедию?"
e1_main;47;no;7;f;47;7;"А: У Вики на даче есть теплица, в которой она выращивает цветы. 

Б: Вика не посадила туда никакие овощи?"
e1_main;47;no;8;g;16;1;"А: Кира закрыла ящик с инструментами, в который вернула молоток.

Б: Не положила ли Кира туда какую-нибудь отвёртку?"
e1_main;47;no;9;h;77;2;"А: Настя открыла нам доступ к папке на диске, в которой сохранила текстовый документ.

Б: Настя не сохранила там какую-нибудь презентацию?"
e1_main;47;no;10;a;20;3;"А: Вера вернулась из хозяйственного магазина, который находится напротив почты.

Б: Не купила ли Вера там никакой шампунь?"
e1_main;47;no;11;b;39;2;"А: Катя рассказывала нам о поездке на Алтай, где ей очень понравилось отдыхать.

Б: Катя не спала там ни в какой палатке?"
e1_main;47;no;12;c;62;5;"А: Саша сидела в наушниках, которые ей подарили на день рождения. 

Б: Не слушала ли Саша в них какой-нибудь подкаст?"
e1_main;47;no;13;d;4;5;"А: Оля вспоминала о приюте, в котором было много брошенных зверей.

Б: Оля не взяла оттуда какую-нибудь собаку?"
e1_main;47;no;14;e;28;6;"А: Наташа была в Милане, где она потратила все деньги на еду. 

Б: Не привезла ли Наташа оттуда никакой сувенир?"
e1_main;47;no;15;f;43;4;"А: Алла на прошлом уроке написала сочинение, за которое получила две пятёрки.

Б: Алла не сделала в сочинении никакую ошибку?"
e1_main;47;no;16;g;59;1;"А: Женя задержалась у ларька, где рассматривала газеты. 

Б: Не выбрала ли Женя там какой-нибудь журнал?"
e1_main;47;no;17;h;41;4;"А: Антон забежал в кондитерскую, где съел кусочек торта. 

Б: Антон не взял себе какой-нибудь круассан?"
e1_main;47;no;18;a;7;1;"А: Стёпа сидел за компьютером, который он купил год назад. 

Б: Не проходил ли Стёпа на нём никакую игру?"
e1_main;47;no;19;b;84;2;"А: Стас ужинал в итальянском ресторане, в котором восхитительно пахло едой. 

Б: Стас не заказал там никакую пиццу?"
e1_main;47;no;20;c;45;2;"А: Дима ходил в пятницу в кафе, которое открыла его подруга.

Б: Не пил ли Дима там какой-нибудь чай?"
e1_main;47;no;21;d;54;2;"А: Вася открыл ящик со столовыми приборами, в котором был беспорядок. 

Б: Вася не достал оттуда какой-нибудь нож?"
e1_main;47;no;22;e;82;1;"А: Лёша подрабатывал летом в службе доставки, где ему нужно было развозить еду. 

Б: Не доставлял ли Лёша никакие посылки?"
e1_main;47;no;23;f;72;2;"А: Петя провёл целое лето возле залива, где арендовал водный скутер. 

Б: Петя не арендовал там никакой парусник?"
e1_main;47;no;24;g;23;5;"А: Паша зашёл в аптеку, откуда принёс разогревающую мазь. 

Б: Не купил ли Паша там какие-нибудь таблетки?"
e1_main;47;no;25;h;37;2;"А: Саша поставил на стол шкатулку, куда положил подвеску. 

Б: Саша не положил в шкатулку какое-нибудь кольцо?"
e1_main;47;no;26;a;65;2;"А: Максим посетил салон аренды автомобилей, где был большой выбор моделей. 

Б: Не взял ли Максим там никакую Ладу?"
e1_main;47;no;27;b;56;2;"А: Гена положил на парту пенал, который чуть не забыл дома. 

Б: Гена не достал оттуда никакой карандаш?"
e1_main;47;no;28;c;35;6;"А: Коля ехал по трассе, которую недавно отремонтировали. 

Б: Не остановился ли Коля на какой-нибудь заправке?"
e1_main;47;no;29;d;25;3;"А: Андрей увидел во дворе снег, который нападал за весь день.

Б: Андрей не построил во дворе какого-нибудь снеговика?"
e1_main;47;no;30;e;70;5;"А: Денис был на выходных в зоопарке, где ему очень понравились попугаи. 

Б: Не понравились ли Денису там никакие хищники?"
e1_main;47;no;31;f;32;7;"А: Вова в субботу ездил в столицу, где посетил концерт любимой группы. 

Б: Вова не сходил там ни в какой музей?"
e1_main;47;no;32;g;80;2;"А: Артур играл партию в шахматы, во время которой потерял обе ладьи. 

Б: Не потерял ли Артур какого-нибудь коня?"
e1_main;48;no;1;h;45;7;"А: Даша принимала участие в лингвистической олимпиаде, где заняла четвёртое место. 

Б: Даша не выиграла там какой-нибудь приз?"
e1_main;48;no;2;a;30;2;"А: Лена была на приёме у стоматолога, к которому она регулярно ходит.

Б: Не вырвал ли ей врач никакой зуб?"
e1_main;48;no;3;b;15;6;"А: Рита записалась на курс по готовке, у которого были хорошие отзывы.

Б: Рита не взяла у мамы для курса никакую кастрюлю?"
e1_main;48;no;4;c;18;7;"А: Соня вышла утром из булочной, которая находится через дорогу от её дома.

Б: Не купила ли Соня там какие-нибудь пирожки?"
e1_main;48;no;5;d;35;7;"А: Яна зашла в библиотеку, которая открыта круглосуточно. 

Б: Яна не взяла там какой-нибудь роман?"
e1_main;48;no;6;e;33;1;"А: Таня на выходных ходила в театр, где смотрела комедию в трёх актах.

Б: Не смотрела ли Таня там никакую трагедию?"
e1_main;48;no;7;f;43;7;"А: У Вики на даче есть теплица, в которой она выращивает цветы. 

Б: Вика не посадила туда никакие овощи?"
e1_main;48;no;8;g;47;6;"А: Кира закрыла ящик с инструментами, в который вернула молоток.

Б: Не положила ли Кира туда какую-нибудь отвёртку?"
e1_main;48;no;9;h;51;7;"А: Настя открыла нам доступ к папке на диске, в которой сохранила текстовый документ.

Б: Настя не сохранила там какую-нибудь презентацию?"
e1_main;48;no;10;a;82;6;"А: Вера вернулась из хозяйственного магазина, который находится напротив почты.

Б: Не купила ли Вера там никакой шампунь?"
e1_main;48;no;11;b;60;6;"А: Катя рассказывала нам о поездке на Алтай, где ей очень понравилось отдыхать.

Б: Катя не спала там ни в какой палатке?"
e1_main;48;no;12;c;26;7;"А: Саша сидела в наушниках, которые ей подарили на день рождения. 

Б: Не слушала ли Саша в них какой-нибудь подкаст?"
e1_main;48;no;13;d;84;7;"А: Оля вспоминала о приюте, в котором было много брошенных зверей.

Б: Оля не взяла оттуда какую-нибудь собаку?"
e1_main;48;no;14;e;22;3;"А: Наташа была в Милане, где она потратила все деньги на еду. 

Б: Не привезла ли Наташа оттуда никакой сувенир?"
e1_main;48;no;15;f;37;7;"А: Алла на прошлом уроке написала сочинение, за которое получила две пятёрки.

Б: Алла не сделала в сочинении никакую ошибку?"
e1_main;48;no;16;g;40;7;"А: Женя задержалась у ларька, где рассматривала газеты. 

Б: Не выбрала ли Женя там какой-нибудь журнал?"
e1_main;48;no;17;h;66;4;"А: Антон забежал в кондитерскую, где съел кусочек торта. 

Б: Антон не взял себе какой-нибудь круассан?"
e1_main;48;no;18;a;62;5;"А: Стёпа сидел за компьютером, который он купил год назад. 

Б: Не проходил ли Стёпа на нём никакую игру?"
e1_main;48;no;19;b;64;7;"А: Стас ужинал в итальянском ресторане, в котором восхитительно пахло едой. 

Б: Стас не заказал там никакую пиццу?"
e1_main;48;no;20;c;80;7;"А: Дима ходил в пятницу в кафе, которое открыла его подруга.

Б: Не пил ли Дима там какой-нибудь чай?"
e1_main;48;no;21;d;68;6;"А: Вася открыл ящик со столовыми приборами, в котором был беспорядок. 

Б: Вася не достал оттуда какой-нибудь нож?"
e1_main;48;no;22;e;49;3;"А: Лёша подрабатывал летом в службе доставки, где ему нужно было развозить еду. 

Б: Не доставлял ли Лёша никакие посылки?"
e1_main;48;no;23;f;73;4;"А: Петя провёл целое лето возле залива, где арендовал водный скутер. 

Б: Петя не арендовал там никакой парусник?"
e1_main;48;no;24;g;20;4;"А: Паша зашёл в аптеку, откуда принёс разогревающую мазь. 

Б: Не купил ли Паша там какие-нибудь таблетки?"
e1_main;48;no;25;h;13;3;"А: Саша поставил на стол шкатулку, куда положил подвеску. 

Б: Саша не положил в шкатулку какое-нибудь кольцо?"
e1_main;48;no;26;a;76;7;"А: Максим посетил салон аренды автомобилей, где был большой выбор моделей. 

Б: Не взял ли Максим там никакую Ладу?"
e1_main;48;no;27;b;55;6;"А: Гена положил на парту пенал, который чуть не забыл дома. 

Б: Гена не достал оттуда никакой карандаш?"
e1_main;48;no;28;c;70;5;"А: Коля ехал по трассе, которую недавно отремонтировали. 

Б: Не остановился ли Коля на какой-нибудь заправке?"
e1_main;48;no;29;d;58;7;"А: Андрей увидел во дворе снег, который нападал за весь день.

Б: Андрей не построил во дворе какого-нибудь снеговика?"
e1_main;48;no;30;e;7;3;"А: Денис был на выходных в зоопарке, где ему очень понравились попугаи. 

Б: Не понравились ли Денису там никакие хищники?"
e1_main;48;no;31;f;9;7;"А: Вова в субботу ездил в столицу, где посетил концерт любимой группы. 

Б: Вова не сходил там ни в какой музей?"
e1_main;48;no;32;g;78;7;"А: Артур играл партию в шахматы, во время которой потерял обе ладьи. 

Б: Не потерял ли Артур какого-нибудь коня?"
e1_main;49;no;1;e;68;1;"А: Даша принимала участие в лингвистической олимпиаде, где заняла четвёртое место. 

Б: Не выиграла ли Даша там никакой приз?"
e1_main;49;no;2;f;52;6;"А: Лена была на приёме у стоматолога, где ей сделали отбеливание. 

Б: Врач не вырвал ей никакой зуб?"
